1,1,1212.0,762.0,113.0,103.0,0.929212212562561,-1,-1,-1
1,2,2834.0,806.0,105.0,82.0,0.920596182346344,-1,-1,-1
1,3,2674.0,778.0,121.0,87.0,0.9156214594841003,-1,-1,-1
1,4,1326.0,754.0,101.0,78.0,0.9132062196731567,-1,-1,-1
1,5,930.0,794.0,93.0,62.0,0.8902178406715393,-1,-1,-1
1,6,1812.0,790.0,89.0,67.0,0.8894743919372559,-1,-1,-1
1,7,780.0,798.0,95.0,90.0,0.8861768841743469,-1,-1,-1
1,8,1476.0,754.0,69.0,89.0,0.8772345185279846,-1,-1,-1
1,9,1932.0,782.0,36.0,72.0,0.8431938886642456,-1,-1,-1
1,10,948.0,821.0,95.0,67.0,0.6043462157249451,-1,-1,-1
1,11,876.0,821.0,95.0,67.0,0.1845235675573349,-1,-1,-1
2,1,1220.1175537109375,762.0299072265625,104.6146240234375,73.531494140625,1.8447605872154236,-1,-1,-1
2,2,2835.296875,805.3415893554687,105.0,82.0,0.910596182346344,-1,-1,-1
2,3,2675.815625,777.5108276367188,121.0,87.0,0.9056214594841003,-1,-1,-1
2,4,1326.4093017578125,753.379150390625,98.748046875,63.2794189453125,1.8148030543327331,-1,-1,-1
2,5,932.2958984375,793.5036926269531,93.04317474365234,64.41802978515625,1.7575950527191162,-1,-1,-1
2,6,1813.589990234375,789.5278198242188,89.0,67.0,0.8794743919372559,-1,-1,-1
2,7,781.3318603515625,797.4758056640625,95.0,90.0,0.8761768841743469,-1,-1,-1
2,8,1482.1332397460938,755.5506591796875,61.279541015625,60.2525634765625,1.7604353332519531,-1,-1,-1
2,9,1933.613623046875,781.75986328125,36.0,72.0,0.8331938886642456,-1,-1,-1
2,10,949.601171875,820.34765625,95.0,67.0,0.5943462157249451,-1,-1,-1
2,11,877.6553588867188,820.3710205078125,95.0,67.0,0.1745235675573349,-1,-1,-1
3,1,1221.4123779296874,761.9286254882812,104.6146240234375,73.531494140625,1.8447605872154236,-1,-1,-1
3,2,2835.344970703125,804.7419189453125,105.0,82.0,0.910596182346344,-1,-1,-1
3,3,2676.5080078125,776.9450927734375,121.0,87.0,0.9056214594841003,-1,-1,-1
3,4,1327.6113037109376,753.2426513671875,98.748046875,63.2794189453125,1.8148030543327331,-1,-1,-1
3,5,933.1860473632812,793.2894714355468,93.04317474365234,64.41802978515625,1.7575950527191162,-1,-1,-1
3,6,1814.1277099609374,788.981982421875,89.0,67.0,0.8794743919372559,-1,-1,-1
3,7,781.5767333984375,796.88974609375,95.0,90.0,0.8761768841743469,-1,-1,-1
3,8,1483.2262329101563,755.7997314453125,61.279541015625,60.2525634765625,1.7604353332519531,-1,-1,-1
3,9,1934.0949462890626,781.6125244140625,36.0,72.0,0.8331938886642456,-1,-1,-1
3,10,945.394140625,822.8985595703125,95.0,67.0,0.5943462157249451,-1,-1,-1
3,11,870.7630249023438,814.3605834960938,95.0,67.0,0.1745235675573349,-1,-1,-1
4,1,1222.0603637695312,760.71875,109.48739624023438,73.953369140625,2.760235588550568,-1,-1,-1
4,2,2837.53759765625,804.3537963867187,105.0,82.0,0.900596182346344,-1,-1,-1
4,3,2679.12080078125,776.5356689453125,121.0,87.0,0.8956214594841003,-1,-1,-1
4,4,1330.2842407226562,752.3439331054688,99.53125,63.25946044921875,2.7132704663276677,-1,-1,-1
4,5,935.51923828125,792.8463562011718,93.04317474365234,64.41802978515625,1.7475950527191162,-1,-1,-1
4,6,1816.516748046875,788.7662231445313,89.0,67.0,0.8694743919372558,-1,-1,-1
4,7,783.7932861328125,796.5619873046875,95.0,90.0,0.8661768841743469,-1,-1,-1
4,8,1484.890625,752.8710861206055,61.49676513671875,62.10047912597656,2.631061594486237,-1,-1,-1
4,9,1936.4101318359376,781.5643676757812,36.0,72.0,0.8231938886642456,-1,-1,-1
4,10,947.7131103515625,822.5183715820312,95.0,67.0,0.584346215724945,-1,-1,-1
4,11,873.2216430664063,814.2671997070313,95.0,67.0,0.16452356755733488,-1,-1,-1
5,1,1225.1779418945312,760.3732666015625,109.48739624023438,73.953369140625,3.375779123306275,-1,-1,-1
5,2,2839.373779296875,803.44638671875,105.0,82.0,0.890596182346344,-1,-1,-1
5,3,2681.617138671875,775.4545532226563,121.0,87.0,0.8856214594841003,-1,-1,-1
5,4,1333.1421508789062,751.8818115234375,99.53125,63.25946044921875,2.703270466327668,-1,-1,-1
5,5,936.3256225585938,791.5311279296875,94.6611328125,63.89605712890625,2.5871727776527407,-1,-1,-1
5,6,1818.8376708984374,787.7804443359375,89.0,67.0,0.8594743919372558,-1,-1,-1
5,7,796.7078552246094,797.1107177734375,82.39532470703125,59.662109375,1.7587915968894958,-1,-1,-1
5,8,1487.634716796875,752.2716232299805,61.49676513671875,62.10047912597656,2.621061594486237,-1,-1,-1
5,9,1938.647314453125,780.8859619140625,36.0,72.0,0.8131938886642456,-1,-1,-1
5,10,949.7441772460937,821.4996337890625,95.0,67.0,0.574346215724945,-1,-1,-1
5,11,875.7189575195313,813.309130859375,95.0,67.0,0.15452356755733487,-1,-1,-1
6,1,1225.8423706054687,759.7584594726562,109.48739624023438,73.953369140625,3.375779123306275,-1,-1,-1
6,2,2839.663818359375,802.9499877929687,105.0,82.0,0.890596182346344,-1,-1,-1
6,3,2682.539990234375,774.743798828125,121.0,87.0,0.8856214594841003,-1,-1,-1
6,4,1333.9485473632812,751.5482543945312,99.53125,63.25946044921875,2.703270466327668,-1,-1,-1
6,5,937.493896484375,791.3460815429687,94.6611328125,63.89605712890625,2.5871727776527407,-1,-1,-1
6,6,1819.453515625,787.286669921875,89.0,67.0,0.8594743919372558,-1,-1,-1
6,7,797.7869689941406,797.1239990234375,82.39532470703125,59.662109375,1.7587915968894958,-1,-1,-1
6,8,1488.06171875,751.669694519043,61.49676513671875,62.10047912597656,2.621061594486237,-1,-1,-1
6,9,1939.188818359375,780.5785278320312,36.0,72.0,0.8131938886642456,-1,-1,-1
6,10,942.3390869140625,821.0047607421875,95.0,67.0,0.574346215724945,-1,-1,-1
6,11,876.15615234375,812.6002685546875,95.0,67.0,0.15452356755733487,-1,-1,-1
7,1,1227.6151977539062,758.956640625,109.48739624023438,73.953369140625,3.3657791233062753,-1,-1,-1
7,2,2841.313720703125,802.1003173828125,105.0,82.0,0.880596182346344,-1,-1,-1
7,3,2684.52412109375,773.8542114257813,121.0,87.0,0.8756214594841003,-1,-1,-1
7,4,1335.7897338867188,750.9671997070312,99.53125,63.25946044921875,2.693270466327668,-1,-1,-1
7,5,939.185791015625,790.4884765625,94.6611328125,63.89605712890625,2.577172777652741,-1,-1,-1
7,6,1824.4541015625,787.177978515625,85.85968017578125,62.646728515625,1.7411587452888488,-1,-1,-1
7,7,799.5055358886718,796.2461303710937,82.39532470703125,59.662109375,1.7487915968894958,-1,-1,-1
7,8,1489.792431640625,750.912614440918,61.49676513671875,62.10047912597656,2.6110615944862374,-1,-1,-1
7,9,1939.6496276855469,776.9602661132812,36.9798583984375,65.1796875,1.6316642379760742,-1,-1,-1
7,10,944.0484375,820.036376953125,95.0,67.0,0.564346215724945,-1,-1,-1
7,11,877.8864379882813,811.5612060546875,95.0,67.0,0.14452356755733486,-1,-1,-1
8,1,1230.1545043945312,758.6767333984375,109.48739624023438,73.953369140625,3.3557791233062755,-1,-1,-1
8,2,2843.674072265625,801.7816528320312,105.0,82.0,0.870596182346344,-1,-1,-1
8,3,2687.247265625,773.786767578125,121.0,87.0,0.8656214594841003,-1,-1,-1
8,4,1338.4478149414062,750.9264282226562,99.53125,63.25946044921875,2.6832704663276683,-1,-1,-1
8,5,941.6942749023438,790.2305419921875,94.6611328125,63.89605712890625,2.567172777652741,-1,-1,-1
8,6,1830.5828552246094,786.8759460449219,81.83551025390625,62.748046875,2.6227325320243837,-1,-1,-1
8,7,801.7153747558593,795.987158203125,82.39532470703125,59.662109375,1.7387915968894958,-1,-1,-1
8,8,1492.0845458984375,750.7445846557617,61.49676513671875,62.10047912597656,2.6010615944862376,-1,-1,-1
